date and time (UTC),image name,radiation
2017-10-03 16:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172761600388_e20172761611155_c20172761611203.nc,1076.0
2017-10-03 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172761615388_e20172761626155_c20172761626201.nc,270.0
2017-10-03 16:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172761630388_e20172761641155_c20172761641199.nc,1080.0
2017-10-03 16:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172761645388_e20172761656155_c20172761656198.nc,740.0
2017-10-03 17:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172761700388_e20172761711155_c20172761711204.nc,1058.0
2017-10-03 17:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172761715388_e20172761726155_c20172761726201.nc,1069.0
2017-10-03 17:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172761730388_e20172761741155_c20172761741203.nc,1064.0
2017-10-03 17:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172761745386_e20172761756153_c20172761756197.nc,260.0
2017-10-03 18:22:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172761815386_e20172761829140_c20172761829150.nc,621.0
2017-10-03 18:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172761830386_e20172761841153_c20172761841259.nc,1076.0
2017-10-03 18:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172761845386_e20172761856153_c20172761856198.nc,810.0
2017-10-03 19:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172761900386_e20172761911153_c20172761911198.nc,840.0
2017-10-03 19:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172761915386_e20172761926153_c20172761926199.nc,375.0
2017-10-03 19:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172761930386_e20172761941153_c20172761941198.nc,237.0
2017-10-03 19:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172761945386_e20172761956153_c20172761956198.nc,151.0
2017-10-03 20:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172762000386_e20172762011153_c20172762011200.nc,33.0
2017-10-03 20:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172762015386_e20172762026153_c20172762026201.nc,25.0
2017-10-03 20:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172762030386_e20172762041153_c20172762041199.nc,26.0
2017-10-03 20:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172762045386_e20172762056153_c20172762056199.nc,29.0
2017-10-03 21:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172762100386_e20172762111153_c20172762111198.nc,27.0
2017-10-03 21:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172762115386_e20172762126153_c20172762126199.nc,21.0
2017-10-03 21:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172762130386_e20172762141153_c20172762141199.nc,18.0
2017-10-03 21:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172762145386_e20172762156153_c20172762156203.nc,15.0
2017-10-03 22:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172762200386_e20172762211153_c20172762211200.nc,16.0
2017-10-03 22:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172762215386_e20172762226153_c20172762226200.nc,18.0
2017-10-03 22:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172762230386_e20172762241153_c20172762241199.nc,7.0
2017-10-04 11:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771100389_e20172771111156_c20172771111206.nc,16.0
2017-10-04 11:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771115389_e20172771126156_c20172771126247.nc,28.0
2017-10-04 11:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771130389_e20172771141156_c20172771141201.nc,38.0
2017-10-04 11:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771145389_e20172771156156_c20172771156201.nc,50.0
2017-10-04 12:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771200389_e20172771211156_c20172771211205.nc,69.0
2017-10-04 12:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771215390_e20172771226156_c20172771226201.nc,127.0
2017-10-04 12:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771230390_e20172771241156_c20172771241206.nc,183.0
2017-10-04 12:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771245390_e20172771256156_c20172771256203.nc,291.0
2017-10-04 13:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771300390_e20172771311156_c20172771311203.nc,385.0
2017-10-04 13:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771315390_e20172771326157_c20172771326203.nc,365.0
2017-10-04 13:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771330390_e20172771341157_c20172771341234.nc,453.0
2017-10-04 13:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771345390_e20172771356157_c20172771356202.nc,438.0
2017-10-04 14:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771400390_e20172771411157_c20172771411205.nc,438.0
2017-10-04 14:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771415390_e20172771426157_c20172771426204.nc,412.0
2017-10-04 14:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771430390_e20172771441157_c20172771441202.nc,661.0
2017-10-04 14:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771445390_e20172771456157_c20172771456201.nc,732.0
2017-10-04 15:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771500390_e20172771511157_c20172771511202.nc,542.0
2017-10-04 15:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771515390_e20172771526157_c20172771526204.nc,597.0
2017-10-04 15:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771530390_e20172771541157_c20172771541202.nc,555.0
2017-10-04 15:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771545390_e20172771556157_c20172771556205.nc,508.0
2017-10-04 16:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771600390_e20172771611157_c20172771611236.nc,478.0
2017-10-04 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771615390_e20172771626157_c20172771626202.nc,473.0
2017-10-04 16:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771630390_e20172771641157_c20172771641201.nc,228.0
2017-10-04 16:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771645390_e20172771656157_c20172771656202.nc,235.0
2017-10-04 17:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771700390_e20172771711157_c20172771711202.nc,251.0
2017-10-04 17:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771715390_e20172771726157_c20172771726206.nc,248.0
2017-10-04 17:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771730390_e20172771741157_c20172771741200.nc,409.0
2017-10-04 17:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771745388_e20172771756155_c20172771756205.nc,543.0
2017-10-04 18:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771800388_e20172771811155_c20172771811200.nc,554.0
2017-10-04 18:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771815388_e20172771826155_c20172771826202.nc,581.0
2017-10-04 18:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771830388_e20172771841155_c20172771841199.nc,750.0
2017-10-04 18:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771845388_e20172771856155_c20172771856200.nc,284.0
2017-10-04 19:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771900388_e20172771911155_c20172771911201.nc,432.0
2017-10-04 19:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771915388_e20172771926155_c20172771926198.nc,276.0
2017-10-04 19:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771930388_e20172771941155_c20172771941205.nc,796.0
2017-10-04 19:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172771945388_e20172771956155_c20172771956204.nc,350.0
2017-10-04 20:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172772000388_e20172772011155_c20172772011199.nc,335.0
2017-10-04 20:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172772015388_e20172772026155_c20172772026204.nc,102.0
2017-10-04 20:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172772030388_e20172772041155_c20172772041207.nc,92.0
2017-10-04 20:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172772045388_e20172772056155_c20172772056200.nc,73.0
2017-10-04 21:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172772100388_e20172772111155_c20172772111201.nc,97.0
2017-10-04 21:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172772115388_e20172772126155_c20172772126202.nc,85.0
2017-10-04 21:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172772130388_e20172772141155_c20172772141205.nc,86.0
2017-10-04 21:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172772145388_e20172772156155_c20172772156199.nc,108.0
2017-10-04 22:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172772200388_e20172772211155_c20172772211204.nc,94.0
2017-10-04 22:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172772215388_e20172772226155_c20172772226198.nc,60.0
2017-10-04 22:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172772230388_e20172772241155_c20172772241200.nc,17.0
2017-10-04 22:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172772245388_e20172772256155_c20172772256202.nc,1.0
2017-10-05 11:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781100392_e20172781111159_c20172781111203.nc,6.0
2017-10-05 11:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781115392_e20172781126159_c20172781126205.nc,21.0
2017-10-05 11:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781130392_e20172781141159_c20172781141205.nc,26.0
2017-10-05 11:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781145392_e20172781156159_c20172781156207.nc,37.0
2017-10-05 12:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781200392_e20172781211159_c20172781211205.nc,66.0
2017-10-05 12:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781215392_e20172781226159_c20172781226205.nc,85.0
2017-10-05 12:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781230392_e20172781241159_c20172781241204.nc,71.0
2017-10-05 12:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781245392_e20172781256159_c20172781256204.nc,121.0
2017-10-05 13:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781300392_e20172781311159_c20172781311212.nc,177.0
2017-10-05 13:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781315392_e20172781326159_c20172781326204.nc,99.0
2017-10-05 13:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781330392_e20172781341159_c20172781341206.nc,111.0
2017-10-05 13:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781345392_e20172781356159_c20172781356205.nc,127.0
2017-10-05 14:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781400392_e20172781411159_c20172781411207.nc,156.0
2017-10-05 14:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781415392_e20172781426159_c20172781426207.nc,205.0
2017-10-05 14:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781430392_e20172781441159_c20172781441207.nc,176.0
2017-10-05 14:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781445392_e20172781456159_c20172781456207.nc,142.0
2017-10-05 15:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781500392_e20172781511159_c20172781511207.nc,132.0
2017-10-05 15:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781515392_e20172781526159_c20172781526210.nc,153.0
2017-10-05 15:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781530392_e20172781541159_c20172781541206.nc,188.0
2017-10-05 15:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781545392_e20172781556159_c20172781556209.nc,390.0
2017-10-05 16:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781600392_e20172781611159_c20172781611209.nc,329.0
2017-10-05 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781615392_e20172781626159_c20172781626205.nc,496.0
2017-10-05 16:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781630392_e20172781641159_c20172781641205.nc,443.0
2017-10-05 16:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781645392_e20172781656159_c20172781656205.nc,407.0
2017-10-05 17:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781700392_e20172781711159_c20172781711212.nc,334.0
2017-10-05 17:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781715392_e20172781726159_c20172781726206.nc,284.0
2017-10-05 17:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781730392_e20172781741159_c20172781741207.nc,154.0
2017-10-05 17:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781745390_e20172781756156_c20172781756204.nc,218.0
2017-10-05 18:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781800390_e20172781811156_c20172781811202.nc,282.0
2017-10-05 18:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781815390_e20172781826156_c20172781826202.nc,229.0
2017-10-05 18:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781830389_e20172781841156_c20172781841209.nc,231.0
2017-10-05 18:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781845389_e20172781856156_c20172781856201.nc,167.0
2017-10-05 19:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781900389_e20172781911156_c20172781911202.nc,83.0
2017-10-05 19:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781915389_e20172781926156_c20172781926202.nc,219.0
2017-10-05 19:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781930389_e20172781941156_c20172781941202.nc,190.0
2017-10-05 19:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172781945389_e20172781956156_c20172781956200.nc,112.0
2017-10-05 20:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172782000389_e20172782011156_c20172782011203.nc,91.0
2017-10-05 20:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172782015389_e20172782026156_c20172782026203.nc,163.0
2017-10-05 20:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172782030389_e20172782041156_c20172782041202.nc,188.0
2017-10-05 20:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172782045389_e20172782056156_c20172782056200.nc,149.0
2017-10-05 21:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172782100389_e20172782111156_c20172782111200.nc,153.0
2017-10-05 21:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172782115389_e20172782126156_c20172782126201.nc,144.0
2017-10-05 21:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172782130389_e20172782141156_c20172782141203.nc,128.0
2017-10-05 21:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172782145389_e20172782156156_c20172782156201.nc,100.0
2017-10-05 22:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172782200389_e20172782211156_c20172782211203.nc,59.0
2017-10-05 22:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172782215389_e20172782226156_c20172782226201.nc,33.0
2017-10-05 22:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172782230389_e20172782241156_c20172782241202.nc,15.0
2017-10-05 22:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172782245389_e20172782256156_c20172782256201.nc,4.0
2017-10-06 11:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791100394_e20172791111161_c20172791111207.nc,5.0
2017-10-06 11:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791115394_e20172791126161_c20172791126212.nc,14.0
2017-10-06 11:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791130394_e20172791141161_c20172791141207.nc,24.0
2017-10-06 11:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791145394_e20172791156161_c20172791156207.nc,31.0
2017-10-06 12:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791200394_e20172791211161_c20172791211208.nc,92.0
2017-10-06 12:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791215394_e20172791226161_c20172791226205.nc,151.0
2017-10-06 12:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791230394_e20172791241161_c20172791241234.nc,218.0
2017-10-06 12:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791245394_e20172791256161_c20172791256215.nc,218.0
2017-10-06 13:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791300394_e20172791311161_c20172791311210.nc,192.0
2017-10-06 13:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791315394_e20172791326161_c20172791326209.nc,253.0
2017-10-06 13:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791330394_e20172791341161_c20172791341210.nc,407.0
2017-10-06 13:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791345394_e20172791356161_c20172791356211.nc,548.0
2017-10-06 14:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791400395_e20172791411161_c20172791411212.nc,686.0
2017-10-06 14:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791415395_e20172791426161_c20172791426209.nc,917.0
2017-10-06 14:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791430395_e20172791441162_c20172791441207.nc,734.0
2017-10-06 14:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791445395_e20172791456162_c20172791456206.nc,470.0
2017-10-06 15:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791500395_e20172791511162_c20172791511208.nc,890.0
2017-10-06 15:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791515395_e20172791526162_c20172791526207.nc,433.0
2017-10-06 15:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791530395_e20172791541162_c20172791541209.nc,481.0
2017-10-06 15:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791545395_e20172791556162_c20172791556209.nc,1035.0
2017-10-06 16:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791600395_e20172791611162_c20172791611208.nc,1012.0
2017-10-06 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791615395_e20172791626162_c20172791626209.nc,921.0
2017-10-06 16:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791630395_e20172791641162_c20172791641207.nc,1387.0
2017-10-06 16:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791645395_e20172791656162_c20172791656209.nc,1345.0
2017-10-06 17:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791700395_e20172791711162_c20172791711208.nc,467.0
2017-10-06 17:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791715395_e20172791726162_c20172791726212.nc,292.0
2017-10-06 17:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791730395_e20172791741162_c20172791741209.nc,989.0
2017-10-06 17:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791745393_e20172791756160_c20172791756208.nc,1072.0
2017-10-06 18:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791800393_e20172791811160_c20172791811207.nc,254.0
2017-10-06 18:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791815393_e20172791826160_c20172791826211.nc,618.0
2017-10-06 18:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791830393_e20172791841160_c20172791841240.nc,872.0
2017-10-06 18:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791845394_e20172791856160_c20172791856206.nc,178.0
2017-10-06 19:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791900394_e20172791911160_c20172791911209.nc,705.0
2017-10-06 19:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791915394_e20172791926161_c20172791926208.nc,247.0
2017-10-06 19:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791930394_e20172791941161_c20172791941208.nc,844.0
2017-10-06 19:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172791945394_e20172791956161_c20172791956208.nc,269.0
2017-10-06 20:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172792000394_e20172792011161_c20172792011212.nc,744.0
2017-10-06 20:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172792015394_e20172792026161_c20172792026208.nc,257.0
2017-10-06 20:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172792030394_e20172792041161_c20172792041205.nc,572.0
2017-10-06 20:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172792045394_e20172792056161_c20172792056242.nc,285.0
2017-10-06 21:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172792100394_e20172792111161_c20172792111208.nc,295.0
2017-10-06 21:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172792115394_e20172792126161_c20172792126210.nc,151.0
2017-10-06 21:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172792130394_e20172792141161_c20172792141208.nc,173.0
2017-10-06 21:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172792145394_e20172792156161_c20172792156212.nc,111.0
2017-10-06 22:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172792200394_e20172792211161_c20172792211210.nc,65.0
2017-10-06 22:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172792215395_e20172792226161_c20172792226212.nc,40.0
2017-10-06 22:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172792230395_e20172792241162_c20172792241208.nc,17.0
2017-10-07 11:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801100400_e20172801111167_c20172801111214.nc,7.0
2017-10-07 11:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801115401_e20172801126167_c20172801126213.nc,20.0
2017-10-07 11:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801130401_e20172801141167_c20172801141214.nc,36.0
2017-10-07 11:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801145401_e20172801156168_c20172801156213.nc,83.0
2017-10-07 12:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801200401_e20172801211168_c20172801211213.nc,217.0
2017-10-07 12:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801215401_e20172801226168_c20172801226213.nc,336.0
2017-10-07 12:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801230401_e20172801241168_c20172801241218.nc,476.0
2017-10-07 12:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801245401_e20172801256168_c20172801256216.nc,575.0
2017-10-07 13:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801300401_e20172801311168_c20172801311252.nc,343.0
2017-10-07 13:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801315401_e20172801326168_c20172801326218.nc,247.0
2017-10-07 13:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801330401_e20172801341168_c20172801341212.nc,698.0
2017-10-07 13:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801345401_e20172801356168_c20172801356214.nc,737.0
2017-10-07 14:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801400401_e20172801411168_c20172801411215.nc,758.0
2017-10-07 14:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801415401_e20172801426168_c20172801426215.nc,821.0
2017-10-07 14:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801430401_e20172801441168_c20172801441211.nc,870.0
2017-10-07 14:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801445401_e20172801456168_c20172801456216.nc,960.0
2017-10-07 15:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801500401_e20172801511168_c20172801511216.nc,909.0
2017-10-07 15:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801515402_e20172801526168_c20172801526219.nc,1012.0
2017-10-07 15:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801530402_e20172801541168_c20172801541215.nc,1094.0
2017-10-07 15:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801545402_e20172801556168_c20172801556216.nc,1316.0
2017-10-07 16:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801600402_e20172801611169_c20172801611261.nc,424.0
2017-10-07 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801615402_e20172801626169_c20172801626215.nc,240.0
2017-10-07 16:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801630402_e20172801641169_c20172801641219.nc,304.0
2017-10-07 16:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801645402_e20172801656169_c20172801656216.nc,322.0
2017-10-07 17:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801700402_e20172801711169_c20172801711218.nc,214.0
2017-10-07 17:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801715402_e20172801726169_c20172801726247.nc,1315.0
2017-10-07 17:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801730402_e20172801741169_c20172801741219.nc,96.0
2017-10-07 17:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801745400_e20172801756167_c20172801756214.nc,228.0
2017-10-07 18:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801800400_e20172801811167_c20172801811217.nc,392.0
2017-10-07 18:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801815400_e20172801826167_c20172801826214.nc,751.0
2017-10-07 18:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801830400_e20172801841167_c20172801841214.nc,428.0
2017-10-07 18:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801845400_e20172801856167_c20172801856215.nc,597.0
2017-10-07 19:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801900400_e20172801911167_c20172801911214.nc,366.0
2017-10-07 19:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801915400_e20172801926167_c20172801926211.nc,776.0
2017-10-07 19:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801930400_e20172801941167_c20172801941212.nc,291.0
2017-10-07 19:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172801945400_e20172801956167_c20172801956212.nc,380.0
